instance_id,artist_name,track_name,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence,music_genre
39476.0,Eminem,Like Toy Soldiers,63.0,0.0227,0.6709999999999999,296880.0,0.755,0.000529,C#,0.107,-3.439,Minor,0.268,81.85300000000001,0.387,Hip-Hop
35157.0,Randy Houser,Like a Cowboy,56.0,0.254,0.511,262133.0,0.687,2.49e-06,C#,0.108,-4.328,Major,0.0326,139.995,0.172,Rock
26748.0,Randy Houser,Like a Cowboy,55.0,0.254,0.511,262133.0,0.687,2.49e-06,C#,0.108,-4.328,Major,0.0326,139.995,0.172,Country
49134.0,Mustard,Lil Baby,56.0,0.377,0.657,259413.0,0.474,1.26e-06,D,0.449,-8.977,Major,0.0528,100.036,0.324,Rap
54328.0,Mustard,Lil Baby,56.0,0.377,0.657,259413.0,0.474,1.26e-06,D,0.449,-8.977,Major,0.0528,100.036,0.324,Hip-Hop
89087.0,88GLAM,Lil Boat (feat. Lil Yachty) - Remix,56.0,0.0207,0.782,244827.0,0.6779999999999999,3.22e-06,F#,0.103,-4.737,Minor,0.0968,,0.5760000000000001,Rap
36427.0,88GLAM,Lil Boat (feat. Lil Yachty) - Remix,56.0,0.0207,0.782,-1.0,0.6779999999999999,3.22e-06,F#,0.103,-4.737,Minor,0.0968,150.107,0.5760000000000001,Hip-Hop
61871.0,Ty Dolla $ign,Lil Favorite (feat. MadeinTYO),57.0,0.0129,0.6890000000000001,193853.0,0.769,0.0,C,0.282,-5.362,Major,0.0329,156.07399999999998,0.435,Rap
34957.0,Ty Dolla $ign,Lil Favorite (feat. MadeinTYO),57.0,0.0129,0.6890000000000001,193853.0,0.769,0.0,C,0.282,-5.362,Major,0.0329,156.07399999999998,0.435,Hip-Hop
24997.0,Vince Staples,Limos,52.0,0.326,0.484,212360.0,0.732,2.1600000000000003e-05,B,0.11,-5.8660000000000005,Minor,0.426,176.084,0.5479999999999999,Rap
72579.0,Vince Staples,Limos,52.0,0.326,0.484,212360.0,0.732,2.1600000000000003e-05,B,0.11,-5.8660000000000005,Minor,0.426,176.084,0.5479999999999999,Hip-Hop
71265.0,Buddy,"Link Up (feat. Kent Jamz, Bas, Guapdad 4000, J.I.D, Ari Lennox & BJ The Chicago Kid)",56.0,0.143,0.7659999999999999,190467.0,0.855,0.0,C#,0.108,-6.37,Minor,0.154,112.00299999999999,0.2269999999999999,Hip-Hop
51061.0,Buddy,"Link Up (feat. Kent Jamz, Bas, Guapdad 4000, J.I.D, Ari Lennox & BJ The Chicago Kid)",47.0,0.143,0.7659999999999999,190467.0,0.855,0.0,C#,0.108,-6.37,Minor,0.154,,0.2269999999999999,Alternative
37078.0,Leeland,Lion and the Lamb,61.0,0.0214,0.426,271533.0,0.805,0.0,B,0.0951,-5.827999999999999,Major,0.0398,88.088,0.2189999999999999,Rock
83795.0,Leeland,Lion and the Lamb,55.0,0.0214,0.426,271533.0,0.805,0.0,B,0.0951,-5.827999999999999,Major,0.0398,88.088,0.2189999999999999,Alternative
90654.0,Chase Rice,Lions,22.0,0.0052,0.47,246187.0,0.8240000000000001,0.0,D#,0.0993,-5.078,Minor,0.0385,129.941,0.304,Country
38211.0,Chase Rice,Lions,27.0,0.0052,0.47,246187.0,0.8240000000000001,0.0,D#,0.0993,-5.078,Minor,0.0385,129.941,0.304,Rock
53636.0,GZA,Liquid Swords,53.0,0.444,0.621,270800.0,0.626,3.52e-06,G,0.252,-7.318,Major,0.503,178.183,0.35,Alternative
37557.0,GZA,Liquid Swords,57.0,0.444,0.621,270800.0,0.626,3.52e-06,G,0.252,-7.318,Major,0.503,,0.35,Hip-Hop
59906.0,The Doobie Brothers,Listen to the Music,75.0,0.221,0.645,227267.0,0.598,3.53e-06,C#,0.0721,-13.18,Minor,0.0335,105.929,0.913,Rock
49969.0,The Doobie Brothers,Listen to the Music,75.0,0.221,0.645,227267.0,0.598,3.53e-06,C#,0.0721,-13.18,Minor,0.0335,105.929,0.913,Country
67193.0,P.O.D.,Listening For The Silence,56.0,0.000546,0.451,231613.0,0.94,0.0,F,0.3429999999999999,-4.169,Major,0.165,175.919,0.418,Rap
28528.0,P.O.D.,Listening For The Silence,56.0,0.000546,0.451,231613.0,0.94,0.0,F,0.3429999999999999,-4.169,Major,0.165,175.919,0.418,Rock
75905.0,Phoenix,Lisztomania,62.0,0.0339,0.486,-1.0,0.784,0.00452,C,0.53,-6.68,Major,0.0852,195.15400000000002,0.315,Rock
70504.0,Phoenix,Lisztomania,61.0,0.0339,0.486,241640.0,0.784,0.00452,C,0.53,-6.68,Major,0.0852,195.15400000000002,0.315,Alternative
65859.0,Chase Bryant,Little Bit of You,59.0,0.0639,0.612,186240.0,0.865,0.0,C#,0.0801,-4.277,Major,0.0424,121.97200000000001,0.643,Country
25906.0,Chase Bryant,Little Bit of You,59.0,0.0639,0.612,186240.0,0.865,0.0,C#,0.0801,-4.277,Major,0.0424,121.97200000000001,0.643,Rock
57722.0,Brad Paisley,Little Moments,52.0,0.245,0.5579999999999999,221067.0,0.551,4.19e-06,A,0.231,-6.332999999999999,Major,0.0263,78.374,0.347,Country
31593.0,Brad Paisley,Little Moments,52.0,0.245,0.5579999999999999,221067.0,0.551,4.19e-06,A,0.231,-6.332999999999999,Major,0.0263,78.374,0.347,Rock
50414.0,Miranda Lambert,Little Red Wagon,56.0,0.0297,0.584,204387.0,0.813,0.000197,F#,0.272,-7.221,Major,0.0582,95.081,0.774,Rock
82411.0,Miranda Lambert,Little Red Wagon,55.0,0.0297,0.584,204387.0,0.813,0.000197,F#,0.272,-7.221,Major,0.0582,95.081,0.774,Country
32015.0,Queens of the Stone Age,Little Sister,53.0,0.0118,0.359,174027.0,0.956,0.000822,C#,0.511,-2.942,Major,0.062,161.132,0.924,Blues
25670.0,Queens of the Stone Age,Little Sister,54.0,0.0118,0.359,174027.0,0.956,0.000822,C#,0.511,-2.942,Major,0.062,161.132,0.924,Rock
32566.0,Jimi Hendrix,Little Wing,66.0,0.181,0.515,145747.0,0.534,0.00278,F#,0.0547,-8.045,Major,0.0768,70.77600000000001,0.426,Blues
49712.0,Jimi Hendrix,Little Wing,70.0,0.181,0.515,145747.0,0.534,0.00278,F#,0.0547,-8.045,Major,0.0768,70.77600000000001,0.426,Rock
88897.0,Meek Mill,Litty (feat. Tory Lanez),68.0,0.0451,0.5920000000000001,280615.0,0.701,0.0,A#,0.327,-4.013999999999999,Minor,0.0858,129.501,0.282,Hip-Hop
32284.0,Meek Mill,Litty (feat. Tory Lanez),68.0,0.0451,0.5920000000000001,280615.0,0.701,0.0,A#,0.327,-4.013999999999999,Minor,0.0858,129.501,0.282,Rap
54728.0,Boogie,Live 95,58.0,0.129,0.667,135787.0,0.7020000000000001,0.0,G,0.129,-4.935,Minor,0.3389999999999999,79.822,0.407,Rap
68343.0,Boogie,Live 95,58.0,0.129,0.667,-1.0,0.7020000000000001,0.0,G,0.129,-4.935,Minor,0.3389999999999999,79.822,0.407,Hip-Hop
66786.0,Drake,Live From The Gutter,60.0,0.0369,0.823,211643.0,0.49,1.16e-06,G,0.0807,-8.391,Major,0.429,165.949,0.307,Rap
21649.0,Drake,Live From The Gutter,60.0,0.0369,0.823,211643.0,0.49,1.16e-06,G,0.0807,-8.391,Major,0.429,165.949,0.307,Hip-Hop
74518.0,YFN Lucci,Live That Life (feat. Garren),54.0,0.0587,0.688,214645.0,0.715,0.0,G#,0.0438,-5.425,Major,0.0707,145.954,0.682,Rap
65082.0,YFN Lucci,Live That Life (feat. Garren),54.0,0.0587,0.688,214645.0,0.715,0.0,G#,0.0438,-5.425,Major,0.0707,145.954,0.682,Hip-Hop
51582.0,T.I.,Live Your Life (feat. Rihanna),75.0,0.071,0.375,338853.0,0.862,0.0,B,0.211,-3.363,Minor,0.255,,0.478,Hip-Hop
37321.0,T.I.,Live Your Life (feat. Rihanna),75.0,0.071,0.375,338853.0,0.862,0.0,B,0.211,-3.363,Minor,0.255,159.841,0.478,Rap
71949.0,Jason Michael Carroll,Livin' Our Love Song,56.0,0.287,0.488,231467.0,0.855,0.0,G,0.132,-3.417,Major,0.0399,148.971,0.799,Country
24864.0,Jason Michael Carroll,Livin' Our Love Song,56.0,0.287,0.488,231467.0,0.855,0.0,G,0.132,-3.417,Major,0.0399,148.971,0.799,Rock
53219.0,Dierks Bentley,Living,69.0,0.0153,0.517,222147.0,0.813,0.0,C#,0.106,-6.325,Major,0.0558,83.005,0.444,Rock
41153.0,Dierks Bentley,Living,68.0,0.0153,0.517,222147.0,0.813,0.0,C#,0.106,-6.325,Major,0.0558,83.005,0.444,Country
79869.0,Rob Zombie,Living Dead Girl,60.0,0.00504,0.518,201400.0,0.948,0.104,F#,0.228,-5.58,Minor,0.0683,103.025,0.55,Alternative
66260.0,Rob Zombie,Living Dead Girl,63.0,0.00504,0.518,201400.0,0.948,0.104,F#,0.228,-5.58,Minor,0.0683,103.025,0.55,Rap
39099.0,Rob Zombie,Living Dead Girl,63.0,0.00504,0.518,201400.0,0.948,0.104,F#,0.228,-5.58,Minor,0.0683,103.025,0.55,Rock
38536.0,Phil Wickham,Living Hope,64.0,0.0304,0.211,327000.0,0.5579999999999999,0.0,D#,0.0978,-6.232,Major,0.0409999999999999,143.452,0.317,Rock
42975.0,Phil Wickham,Living Hope,58.0,0.0304,0.211,327000.0,0.5579999999999999,0.0,D#,0.0978,-6.232,Major,0.0409999999999999,143.452,0.317,Alternative
79308.0,Sturgill Simpson,Living the Dream,50.0,0.1009999999999999,0.53,231640.0,0.504,0.000633,F,0.106,-6.71,Major,0.0251,,0.56,Country
54539.0,Sturgill Simpson,Living the Dream,48.0,0.1009999999999999,0.53,231640.0,0.504,0.000633,F,0.106,-6.71,Major,0.0251,77.295,0.56,Alternative
67472.0,6LACK,Loaded Gun,67.0,0.113,0.643,198442.0,0.545,1.82e-05,C#,0.124,-6.526,Minor,0.0895,128.023,0.286,Rap
52941.0,6LACK,Loaded Gun,67.0,0.113,0.643,198442.0,0.545,1.82e-05,C#,0.124,-6.526,Minor,0.0895,128.023,0.286,Hip-Hop
38815.0,Kurt Vile,Loading Zones,57.0,0.0268,0.524,203133.0,0.848,0.000739,E,0.0765,-4.242,Minor,0.0297,112.221,0.792,Rock
74605.0,Kurt Vile,Loading Zones,52.0,0.0268,0.524,203133.0,0.848,0.000739,E,0.0765,-4.242,Minor,0.0297,112.221,0.792,Alternative
49462.0,Jethro Tull,Locomotive Breath,59.0,0.412,0.693,266013.0,0.528,0.00355,B,0.0563,-13.094,Minor,0.0855,124.573,0.3389999999999999,Rock
91754.0,Jethro Tull,Locomotive Breath,56.0,0.412,0.693,266013.0,0.528,0.00355,B,0.0563,-13.094,Minor,0.0855,,0.3389999999999999,Blues
73340.0,León Larregui,Locos,68.0,0.062,0.7240000000000001,177600.0,0.652,0.000283,A#,0.0922,-6.433,Major,0.0341,,0.956,Alternative
86419.0,León Larregui,Locos,72.0,0.062,0.7240000000000001,177600.0,0.652,0.000283,A#,0.0922,-6.433,Major,0.0341,112.021,0.956,Rock
48499.0,Machine Head,Locust,55.0,7.509999999999998e-05,0.352,456320.0,0.956,0.0203,G,0.125,-3.634,Major,0.149,122.897,0.228,Alternative
75253.0,Machine Head,Locust,59.0,7.509999999999998e-05,0.352,456320.0,0.956,0.0203,G,0.125,-3.634,Major,0.149,122.897,0.228,Rock
59288.0,Snoop Dogg,Lodi Dodi (feat. Nancy Fletcher),55.0,0.0114,0.49,301400.0,0.763,0.0,G#,0.138,-3.802,Major,0.108,79.015,0.632,Rap
53740.0,Snoop Dogg,Lodi Dodi (feat. Nancy Fletcher),55.0,0.0114,0.49,301400.0,0.763,0.0,G#,0.138,-3.802,Major,0.108,79.015,0.632,Hip-Hop
45253.0,Three 6 Mafia,Lolli Lolli (Pop That Body) - Explicit Album Version,50.0,0.0188,0.89,251373.0,0.946,0.000128,D,0.11,-5.672999999999999,Major,0.0489,120.0,0.872,Hip-Hop
71531.0,Three 6 Mafia,Lolli Lolli (Pop That Body) - Explicit Album Version,50.0,0.0188,0.89,251373.0,0.946,0.000128,D,0.11,-5.672999999999999,Major,0.0489,120.0,0.872,Rap
21573.0,Framing Hanley,Lollipop,57.0,0.000484,0.348,187907.0,0.893,6.36e-05,C,0.281,-4.589,Major,0.0662,,0.392,Alternative
56195.0,Framing Hanley,Lollipop,61.0,0.000484,0.348,187907.0,0.893,6.36e-05,C,0.281,-4.589,Major,0.0662,148.043,0.392,Rock
52660.0,A$AP Mob,London Town,52.0,0.332,0.618,162493.0,0.61,0.0,A,0.108,-7.812,Minor,0.39,126.016,0.529,Hip-Hop
20251.0,A$AP Mob,London Town,52.0,0.332,0.618,162493.0,0.61,0.0,A,0.108,-7.812,Minor,0.39,126.016,0.529,Rap
91477.0,Justin Townes Earle,Lone Pine Hill,52.0,0.742,0.526,183827.0,0.186,7.63e-05,C,0.0943,-13.594,Minor,0.0413,78.498,0.32,Country
61385.0,Justin Townes Earle,Lone Pine Hill,47.0,0.742,0.526,183827.0,0.186,7.63e-05,C,0.0943,-13.594,Minor,0.0413,78.498,0.32,Blues
64439.0,Gramatik,Lonely & Cold,47.0,0.0111,0.626,190750.0,0.617,0.000986,F#,0.212,-4.78,Minor,0.275,,0.425,Electronic
70851.0,Gramatik,Lonely & Cold,48.0,0.0111,0.626,190750.0,0.617,0.000986,F#,0.212,-4.78,Minor,0.275,191.86,0.425,Jazz
33023.0,Ray Charles,Lonely Avenue,43.0,0.8,0.7120000000000001,157560.0,0.2339999999999999,0.0,C#,0.0815,-10.92,Major,0.0391,71.111,0.599,Jazz
22161.0,Ray Charles,Lonely Avenue,38.0,0.8,0.7120000000000001,157560.0,0.2339999999999999,0.0,C#,0.0815,-10.92,Major,0.0391,71.111,0.599,Blues
64378.0,Little River Band,Lonesome Loser - Remastered,60.0,0.0928,0.466,237973.0,0.5479999999999999,0.0,C,0.293,-8.321,Major,0.0252,109.965,0.439,Country
29843.0,Little River Band,Lonesome Loser - Remastered,60.0,0.0928,0.466,-1.0,0.5479999999999999,0.0,C,0.293,-8.321,Major,0.0252,109.965,0.439,Rock
46512.0,Josh Turner,Long Black Train,59.0,0.228,0.472,250627.0,0.7090000000000001,2.2e-05,A#,0.114,-6.471,Major,0.051,169.86700000000002,0.84,Rock
88577.0,Josh Turner,Long Black Train,59.0,0.228,0.472,-1.0,0.7090000000000001,2.2e-05,A#,0.114,-6.471,Major,0.051,169.86700000000002,0.84,Country
83220.0,Hosier,Long Bumpy Road (Remix),52.0,0.0244,0.706,346388.0,0.813,0.0,A,0.0986,-5.122000000000001,Major,0.0729,144.02100000000002,0.423,Rap
78851.0,Hosier,Long Bumpy Road (Remix),52.0,0.0244,0.706,346388.0,0.813,0.0,A,0.0986,-5.122000000000001,Major,0.0729,144.02100000000002,0.423,Country
26984.0,$uicideBoy$,Long Gone (Save Me From This Hell),60.0,0.129,0.71,138765.0,0.632,2.92e-06,A,0.212,-7.051,Minor,0.0822,,0.218,Rap
52705.0,$uicideBoy$,Long Gone (Save Me From This Hell),60.0,0.129,0.71,138765.0,0.632,2.92e-06,A,0.212,-7.051,Minor,0.0822,140.026,0.218,Hip-Hop
62846.0,Cody Johnson,Long Haired Country Boy (feat. The Rockin' CJB),57.0,0.00228,0.539,257080.0,0.7859999999999999,1.7899999999999998e-05,F#,0.121,-4.884,Major,0.0269,88.969,0.503,Country
68911.0,Cody Johnson,Long Haired Country Boy (feat. The Rockin' CJB),57.0,0.00228,0.539,257080.0,0.7859999999999999,1.7899999999999998e-05,F#,0.121,-4.884,Major,0.0269,88.969,0.503,Rock
83810.0,A$AP Rocky,Long Live A$AP,61.0,0.5870000000000001,0.726,289587.0,0.8240000000000001,1.11e-06,C,0.113,-5.011,Minor,0.347,129.96,0.384,Rap
90026.0,A$AP Rocky,Long Live A$AP,61.0,0.5870000000000001,0.726,-1.0,0.8240000000000001,1.11e-06,C,0.113,-5.011,Minor,0.347,129.96,0.384,Hip-Hop
29650.0,Playboi Carti,Long Time - Intro,66.0,0.284,0.472,211773.0,0.86,0.0,E,0.83,-3.967,Minor,0.0451,144.07299999999998,0.366,Hip-Hop
30875.0,Playboi Carti,Long Time - Intro,66.0,0.284,0.472,211773.0,0.86,0.0,E,0.83,-3.967,Minor,0.0451,144.07299999999998,0.366,Rap
28894.0,The Doobie Brothers,Long Train Runnin',72.0,0.0916,0.575,207267.0,0.912,0.00211,G,0.0562,-7.275,Minor,0.0393,117.399,0.843,Country
86868.0,The Doobie Brothers,Long Train Runnin',69.0,0.0916,0.575,207267.0,0.912,0.00211,G,0.0562,-7.275,Minor,0.0393,117.399,0.843,Blues
64824.0,Sturgill Simpson,Long White Line,54.0,0.144,0.579,241320.0,0.515,0.0123,B,0.0511,-7.342,Major,0.03,88.434,0.654,Country
23532.0,Sturgill Simpson,Long White Line,55.0,0.144,0.579,241320.0,0.515,0.0123,B,0.0511,-7.342,Major,0.03,88.434,0.654,Rock
24763.0,Dan Fogelberg,Longer,57.0,0.865,0.308,-1.0,0.0427,0.0,G,0.179,-24.709,Major,0.0336,158.399,0.3829999999999999,Rock
71687.0,Dan Fogelberg,Longer,57.0,0.865,0.308,195067.0,0.0427,0.0,G,0.179,-24.709,Major,0.0336,158.399,0.3829999999999999,Country
26605.0,Joyner Lucas,Look What You Made Me Do (feat. Stefflon Don),54.0,0.415,0.89,253503.0,0.624,0.0,D,0.648,-6.156000000000001,Major,0.243,101.072,0.563,Rap
27076.0,Joyner Lucas,Look What You Made Me Do (feat. Stefflon Don),54.0,0.415,0.89,253503.0,0.624,0.0,D,0.648,-6.156000000000001,Major,0.243,,0.563,Hip-Hop
41139.0,Hatebreed,Looking Down The Barrel Of Today,62.0,0.000651,0.487,161627.0,0.987,0.0506,C#,0.284,-4.71,Major,0.0812,180.065,0.499,Rap
46919.0,Hatebreed,Looking Down The Barrel Of Today,57.0,0.000651,0.487,161627.0,0.987,0.0506,C#,0.284,-4.71,Major,0.0812,180.065,0.499,Alternative
21473.0,Steve Lacy,Looks,49.0,0.259,0.753,91465.0,0.7040000000000001,0.143,F,0.103,-5.562,Major,0.0843,93.95100000000001,0.8,Alternative
31827.0,Steve Lacy,Looks,54.0,0.259,0.753,91465.0,0.7040000000000001,0.143,F,0.103,-5.562,Major,0.0843,93.95100000000001,0.8,Hip-Hop
51479.0,Royal Blood,Loose Change,47.0,0.195,0.478,155987.0,0.79,2.2e-05,C#,0.326,-5.016,Major,0.133,84.545,0.5379999999999999,Rock
32268.0,Royal Blood,Loose Change,43.0,0.195,0.478,155987.0,0.79,2.2e-05,C#,0.326,-5.016,Major,0.133,84.545,0.5379999999999999,Blues
58824.0,Earl Sweatshirt,Loosie,57.0,0.38,0.396,59293.0,0.8590000000000001,0.0,G,0.672,-3.365,Major,0.298,59.64,0.6579999999999999,Rap
54072.0,Earl Sweatshirt,Loosie,57.0,0.38,0.396,59293.0,0.8590000000000001,0.0,G,0.672,-3.365,Major,0.298,59.64,0.6579999999999999,Hip-Hop
91280.0,Upchurch,Lord Knows (feat. Justin Adams),47.0,0.3339999999999999,0.768,192923.0,0.7659999999999999,0.0,F#,0.115,-3.697,Major,0.0891,129.985,0.6759999999999999,Country
46090.0,Upchurch,Lord Knows (feat. Justin Adams),48.0,0.3339999999999999,0.768,192923.0,0.7659999999999999,0.0,F#,0.115,-3.697,Major,0.0891,129.985,0.6759999999999999,Rap
47597.0,A$AP Rocky,Lord Pretty Flacko Jodye 2 (LPFJ2),70.0,0.0122,0.489,126960.0,0.718,0.0,F#,0.0546,-5.989,Major,0.11,207.986,0.0568,Hip-Hop
68945.0,A$AP Rocky,Lord Pretty Flacko Jodye 2 (LPFJ2),70.0,0.0122,0.489,126960.0,0.718,0.0,F#,0.0546,-5.989,Major,0.11,207.986,0.0568,Rap
60253.0,Jeezy,Lose My Mind,56.0,0.0632,0.705,241947.0,0.75,0.0,C#,0.146,-4.558,Major,0.0522,77.817,0.392,Rap
65758.0,Jeezy,Lose My Mind,56.0,0.0632,0.705,241947.0,0.75,0.0,C#,0.146,-4.558,Major,0.0522,77.817,0.392,Hip-Hop
87266.0,Drake,Lose You,61.0,0.736,0.519,305374.0,0.5760000000000001,0.0,E,0.371,-9.162,Major,0.414,87.98299999999999,0.373,Hip-Hop
30175.0,Drake,Lose You,61.0,0.736,0.519,-1.0,0.5760000000000001,0.0,E,0.371,-9.162,Major,0.414,,0.373,Rap
78240.0,Saliva,Lose Yourself,60.0,0.0002299999999999,0.437,264011.0,0.911,2.13e-06,G,0.239,-5.524,Major,0.0825,172.046,0.568,Rap
32604.0,Saliva,Lose Yourself,56.0,0.0002299999999999,0.437,264011.0,0.911,2.13e-06,G,0.239,-5.524,Major,0.0825,172.046,0.568,Alternative
91343.0,Saliva,Lose Yourself,60.0,0.0002299999999999,0.437,264011.0,0.911,2.13e-06,G,0.239,-5.524,Major,0.0825,172.046,0.568,Rock
38041.0,LCD Soundsystem,Losing My Edge,47.0,0.000208,0.769,473067.0,0.959,0.631,F,0.331,-8.717,Minor,0.0634,116.16799999999999,0.893,Electronic
67445.0,LCD Soundsystem,Losing My Edge,44.0,0.000208,0.769,473067.0,0.959,0.631,F,0.331,-8.717,Minor,0.0634,116.16799999999999,0.893,Alternative
48142.0,R.E.M.,Losing My Religion,82.0,0.163,0.6709999999999999,268427.0,0.8490000000000001,0.0,A,0.0937,-5.03,Minor,0.0284,125.613,0.8290000000000001,Rock
72802.0,R.E.M.,Losing My Religion,78.0,0.163,0.6709999999999999,268427.0,0.8490000000000001,0.0,A,0.0937,-5.03,Minor,0.0284,125.613,0.8290000000000001,Alternative
38020.0,Frank Ocean,Lost,67.0,0.0284,0.907,234093.0,0.596,0.000193,A#,0.19,-4.957,Minor,0.236,123.045,0.492,Rap
57645.0,Frank Ocean,Lost,63.0,0.0284,0.907,234093.0,0.596,0.000193,A#,0.19,-4.957,Minor,0.236,123.045,0.492,Alternative
29729.0,System Of A Down,Lost In Hollywood,62.0,0.598,0.295,320693.0,0.797,0.0004269999999999,G#,0.125,-3.193,Minor,0.0301,150.30100000000002,0.107,Alternative
61962.0,System Of A Down,Lost In Hollywood,66.0,0.598,0.295,320693.0,0.797,0.0004269999999999,G#,0.125,-3.193,Minor,0.0301,150.30100000000002,0.107,Rap
72961.0,System Of A Down,Lost In Hollywood,66.0,0.598,0.295,320693.0,0.797,0.0004269999999999,G#,0.125,-3.193,Minor,0.0301,150.30100000000002,0.107,Rock
42046.0,Mike Stud,Lost Me,62.0,0.406,0.787,171572.0,0.531,3.11e-05,E,0.0703,-6.468,Minor,0.132,91.95700000000001,0.276,Rap
53422.0,Mike Stud,Lost Me,62.0,0.406,0.787,171572.0,0.531,3.11e-05,E,0.0703,-6.468,Minor,0.132,91.95700000000001,0.276,Hip-Hop
63970.0,JAY Z,Lost Ones,51.0,0.236,0.762,194000.0,0.72,0.0,G#,0.384,-2.156,Minor,0.25,84.023,0.631,Rap
84444.0,JAY Z,Lost Ones,51.0,0.236,0.762,194000.0,0.72,0.0,G#,0.384,-2.156,Minor,0.25,,0.631,Hip-Hop
42708.0,J. Cole,Lost Ones,64.0,0.103,0.727,-1.0,0.7809999999999999,0.0,F,0.0537,-8.613999999999999,Major,0.29,81.07600000000001,0.682,Hip-Hop
54180.0,J. Cole,Lost Ones,64.0,0.103,0.727,263720.0,0.7809999999999999,0.0,F,0.0537,-8.613999999999999,Major,0.29,81.07600000000001,0.682,Rap
83493.0,The Fall,Lost in Music,44.0,0.0178,0.4679999999999999,230000.0,0.884,0.0343,G,0.865,-6.2170000000000005,Major,0.0729,124.98100000000001,0.527,Electronic
34214.0,The Fall,Lost in Music,41.0,0.0178,0.4679999999999999,230000.0,0.884,0.0343,G,0.865,-6.2170000000000005,Major,0.0729,124.98100000000001,0.527,Blues
50449.0,Cage The Elephant,Lotus,44.0,0.00182,0.3979999999999999,-1.0,0.809,0.0,F#,0.3339999999999999,-6.162999999999999,Minor,0.0359,128.495,0.493,Blues
42896.0,Cage The Elephant,Lotus,48.0,0.00182,0.3979999999999999,196560.0,0.809,0.0,F#,0.3339999999999999,-6.162999999999999,Minor,0.0359,128.495,0.493,Rock
41335.0,Radiohead,Lotus Flower,55.0,0.0895,0.721,300219.0,0.6759999999999999,0.336,D,0.0826,-8.78,Minor,0.0321,127.99700000000001,0.621,Alternative
86834.0,Radiohead,Lotus Flower,58.0,0.0895,0.721,300219.0,0.6759999999999999,0.336,D,0.0826,-8.78,Minor,0.0321,127.99700000000001,0.621,Rock
33581.0,TobyMac,Love Broke Thru,60.0,0.0101,0.674,237146.0,0.895,0.0,C,0.0996,-3.973,Major,0.0337,102.984,0.563,Hip-Hop
75627.0,TobyMac,Love Broke Thru,60.0,0.0101,0.674,237146.0,0.895,0.0,C,0.0996,-3.973,Major,0.0337,102.984,0.563,Rock
68993.0,Jamiroquai,Love Foolosophy (with Beverley Knight) - Radio Edit,58.0,0.0119,0.799,224493.0,0.69,2.87e-05,B,0.133,-4.998,Minor,0.0749,129.297,0.8959999999999999,Electronic
53634.0,Jamiroquai,Love Foolosophy (with Beverley Knight) - Radio Edit,58.0,0.0119,0.799,224493.0,0.69,2.87e-05,B,0.133,-4.998,Minor,0.0749,129.297,0.8959999999999999,Jazz
73265.0,Cannonball Adderley,Love For Sale - Remastered,51.0,0.735,0.5820000000000001,424640.0,0.3429999999999999,0.0,F,0.125,-8.004,Minor,0.0428,88.14399999999999,0.462,Jazz
66328.0,Cannonball Adderley,Love For Sale - Remastered,46.0,0.735,0.5820000000000001,424640.0,0.3429999999999999,0.0,F,0.125,-8.004,Minor,0.0428,88.14399999999999,0.462,Blues
41838.0,Jack White,Love Interruption,50.0,0.645,0.5820000000000001,157973.0,0.365,1.03e-06,A,0.147,-11.04,Major,0.0388,93.855,0.312,Rock
26319.0,Jack White,Love Interruption,46.0,0.645,0.5820000000000001,157973.0,0.365,1.03e-06,A,0.147,-11.04,Major,0.0388,93.855,0.312,Alternative
62291.0,Jack White,Love Interruption,46.0,0.645,0.5820000000000001,157973.0,0.365,1.03e-06,A,0.147,-11.04,Major,0.0388,93.855,0.312,Blues
26455.0,G-Eazy,Love Is Gone,57.0,0.144,0.631,234613.0,0.79,0.0,G#,0.213,-5.127999999999999,Major,0.391,80.52199999999999,0.23,Hip-Hop
75858.0,G-Eazy,Love Is Gone,57.0,0.144,0.631,234613.0,0.79,0.0,G#,0.213,-5.127999999999999,Major,0.391,80.52199999999999,0.23,Rap
41459.0,empty_field,Love Language,36.0,0.000513,0.746,268800.0,0.913,0.593,B,0.172,-3.1660000000000004,Major,0.0482,,0.534,Electronic
87782.0,empty_field,Love Language,70.0,0.124,0.5820000000000001,213365.0,0.586,0.0,C#,0.0866,-4.369,Minor,0.0838,,0.698,Rap
46732.0,The Ready Set,Love Like Woe,56.0,0.139,0.6970000000000001,200453.0,0.775,0.0,A#,0.0737,-4.106,Major,0.0636,90.015,0.8220000000000001,Rock
32929.0,The Ready Set,Love Like Woe,52.0,0.139,0.6970000000000001,200453.0,0.775,0.0,A#,0.0737,-4.106,Major,0.0636,90.015,0.8220000000000001,Alternative
60341.0,Lil Wayne,Love Me,67.0,0.0119,0.674,-1.0,0.608,0.0,G#,0.103,-6.627999999999999,Minor,0.0334,124.95200000000001,0.4639999999999999,Rap
58474.0,Lil Wayne,Love Me,67.0,0.0119,0.674,253440.0,0.608,0.0,G#,0.103,-6.627999999999999,Minor,0.0334,124.95200000000001,0.4639999999999999,Hip-Hop
67679.0,Nina Simone,Love Me Or Leave Me,50.0,0.8540000000000001,0.536,244867.0,0.386,6.46e-06,C,0.127,-10.649,Major,0.0372,87.31,0.7659999999999999,Jazz
